q_id,ans
5347341,D
5347360,C
5347840,D
5347871,B
5347872,C
5348010,D
5348011,D
5348170,A
5348171,C
5348172,A
5348270,D
5348272,E
5348290,C
5348291,D
5348292,A
5348451,B
5348572,C
5348761,A
5348762,A
5348870,B
5348872,E
5348940,D
5348941,B
5349150,A
5349151,B
5349152,B
5349182,A
5349351,A
5349420,B
5349570,E
5349571,A
5349830,B
5349831,C
5350130,B
5350132,D
5350500,E
5350501,D
5350800,B
5350801,B
5350940,A
5350941,E
5350942,B
5351060,E
5351061,A
5351350,C
5351510,A
5351511,C
5351561,A
5351790,D
5351792,D
5351830,E
5351831,A
5351980,A
5351981,D
5351982,D
5352260,A
5352261,A
5352262,E
5352421,C
5352451,A
5352531,B
5352532,A
5352591,E
5352620,E
5352621,A
5352622,D
5352921,E
5352922,D
5353061,B
5353071,B
5353121,C
5353122,D
5353131,A
5353260,E
5353261,E
5354031,C
5354520,E
5354522,D
5354670,E
5354671,D
5354830,D
5354831,B
5355010,D
5355012,D
5355062,E
5355190,D
5355191,B
5355230,C
5355231,A
5355360,A
5355361,C
5355630,E
5355631,D
5355632,A
5355690,A
5355692,D
5355780,E
5355781,A
5355790,D
5355791,D
5355880,B
5355881,D
5355910,A
5356021,B
5356041,B
5356042,C
5356080,D
5356081,E
5356170,E
5356260,E
5356261,D
5356262,B
5356430,C
5356431,E
5356680,C
5356681,C
5356682,C
5356820,C
5356890,D
5357210,D
5357211,A
5357212,A
5357480,A
5357500,E
5357501,E
5357700,A
5357701,C
5357702,D
5358080,C
5358081,C
5358082,B
5358091,D
5358092,A
5358211,A
5358421,A
5358422,C
5358580,A
5358581,C
5358582,A
5358891,B
5358892,A
5359021,A
5359022,E
5359331,E
5359332,D
5359340,B
5359501,E
5359521,E
5359522,D
5359931,D
5359970,D
5360001,C
5360060,A
5360270,C
5360282,D
5360340,A
5360342,B
5360382,C
5360730,B
5360732,A
5360780,C
5360781,C
5360880,B
5360881,D
5361100,E
5361101,E
5361102,B
5361200,B
5361201,D
5361540,C
5361541,D
5361542,B
5361580,A
5361582,A
5361660,C
5361661,D
5361662,D
5361680,A
5361681,B
5361950,C
5361951,E
5361952,A
5362001,A
5362010,E
5362012,D
5362352,B
5362740,D
5362741,C
5362921,A
5362940,D
5362941,D
5363210,C
5363211,B
5363430,C
5363431,B
5363660,E
5363661,B
5363691,A
5363700,D
5363701,C
5363750,E
5363751,E
5363752,A
5364001,E
5364002,B
5364031,A
5364162,E
5364261,B
5364262,D
5364281,C
5364282,E
5364290,C
5364441,E
5364442,C
5364670,B
5364671,E
5364862,C
5365170,A
5365171,C
5365172,D
5365890,E
5365891,A
5365892,B
5366021,A
5366022,E
5366051,E
5366052,B
5366152,C
5366531,D
5366532,B
5366542,D
5366560,E
5366562,E
5366830,B
5366832,D
5367080,E
5367081,D
5367082,E
5367160,C
5367161,A
5367162,B
5367200,A
5367201,E
5367202,E
5367252,D
5367411,C
5367431,E
5367432,A
5367822,C
5367912,B
5367950,C
5367952,D
5368311,E
5368330,D
5368792,A
5368910,A
5368912,C
5368940,C
5369330,E
5369331,D
5369470,C
5369472,B
5369722,C
5369901,B
5369902,E
5370050,A
5370052,A
5370070,C
5370071,C
5370250,C
5370251,D
5370271,E
5370272,C
5370810,C
5370811,C
5371240,E
5371242,B
5371281,C
5371450,A
5371451,A
5371501,B
5371531,C
5372060,E
5372061,D
5372110,B
5372111,E
5372410,C
5372411,D
5372700,A
5372701,A
5372702,E
5372801,D
5372802,C
5372970,A
5372971,A
5373011,D
5373550,D
5373551,C
5373690,B
5373760,B
5373761,D
5373892,B
5373952,E
5374272,E
5374380,D
5374381,A
5374382,A
5374560,C
5375061,A
5375062,D
5375131,E
5375132,A
5375481,A
5375482,A
5375741,E
5375742,D
5375892,E
5376041,D
5376042,D
5376110,A
5376111,B
5376112,A
5376200,D
5376201,D
5376202,C
5376310,E
5376312,B
5376360,A
5376361,E
5376362,E
5376521,C
5376522,A
5376680,E
5376682,C
5376710,B
5376711,C
5376712,C
5376721,C
5376722,E
5376921,D
5376922,B
5376951,D
5376952,A
5377100,D
5377101,E
5377102,C
5377210,C
5377211,A
5377212,D
5377270,A
5377271,A
5377272,D
5378020,A
5378021,C
5378120,C
5378121,D
5378270,C
5378271,E
5378570,E
5378571,A
5378600,C
5378601,C
5378602,E
5378611,A
5378612,D
5378640,E
5378642,B
5378890,E
5378891,D
5379052,D
5379072,D
5379390,D
5379391,A
5379540,D
5379542,E
5379550,C
5379551,E
5379640,A
5379641,A
5379821,A
5379910,C
5379911,A
5379912,E
5379990,C
5380051,D
5380540,A
5380541,C
5380542,E
5380640,D
5380641,C
5380730,E
5380920,A
5380921,A
5380922,A
5381151,A
5381152,A
5381220,C
5381221,D
5381222,B
5381320,A
5381322,B
5381532,B
5381630,A
5381631,D
5381632,D
5381750,D
5381751,D
5381980,E
5382040,C
5382300,C
5382301,E
5382302,E
5382311,C
5382360,E
5382361,A
5382420,D
5382422,D
5382430,C
5382431,C
5382550,A
5382552,A
5382590,C
5383190,A
5383192,C
5383200,C
5383201,E
5383300,D
5383302,C
5383441,D
5383590,D
5383591,C
5383640,D
5383641,D
5383642,C
5383941,C
5384140,C
5384141,D
5384142,D
5384231,C
5384232,A
5384510,E
5384511,B
5384540,B
5384542,A
5384582,D
5384631,A
5384632,C
5384650,A
5384652,B
5384972,A
5385130,E
5385131,B
5385132,D
5385330,D
5385331,D
5385332,B
5385860,D
5385861,C
5385862,E
5385892,B
5385950,C
5385951,E
5385952,E
5385960,E
5385962,D
5386612,E
5386901,D
5386902,E
5386951,B
5386952,A
5387210,A
5387211,A
5387212,D
5387411,E
5387412,A
5387751,B
5387752,C
5387920,B
5387921,C
5387922,E
5388190,C
5388191,B
5388280,B
5388281,D
5388282,E
5388441,B
5388442,D
5388580,E
5388581,C
5388591,B
5388592,D
5388790,C
5388791,C
5388792,A
5388881,C
5388882,C
5388910,A
5388911,A
5389122,E
5389130,E
5389132,A
5389251,C
5389252,C
5389340,D
5389630,E
5389632,E
5389760,D
5390672,C
5390750,E
5390752,B
5390791,A
5390792,B
5390891,E
5391241,E
5391242,D
5391290,D
5391291,A
5391401,A
5391402,D
5391410,C
5391411,A
5391430,C
5391431,E
5391432,C
5391961,B
5391962,E
5392240,D
5392241,B
5392242,E
5392261,A
5392262,D
5392380,A
5392381,B
5392382,C
5392511,E
5392590,B
5392980,D
5392981,B
5392982,A
5393020,A
5393022,E
5393102,C
5393260,A
5393262,E
5393550,D
5393551,A
5393552,E
5393860,D
5393862,B
5393900,A
5393901,D
5393902,E
5394191,E
5394192,E
5394221,D
5394230,A
5394231,E
5394232,C
5394361,A
5394362,D
5394390,C
5394391,B
5394392,A
5394450,D
5394451,C
5394531,A
5394781,E
5394782,C
5394980,E
5394981,B
5394982,C
5395090,B
5395091,C
5395092,C
5395291,B
5395292,B
5395511,A
5395512,C
5395550,D
5395552,B
5395570,D
5395572,D
5395650,E
5395651,A
5395652,C
5395660,C
5395661,A
5395662,C
5396040,B
5396042,D
5396360,B
5396361,D
5396730,B
5396731,D
5396732,D
5396780,A
5396781,E
5396830,B
5396831,A
5396941,A
5396942,C
5397171,D
5397381,C
5397382,E
5397680,D
5397681,D
5397682,A
5397750,D
5397751,C
5397752,E
5397772,B
5397840,E
5397872,E
5397912,A
5397932,E
5398082,A
5398382,A
5398740,C
5398741,C
5398742,D
5398832,A
5398880,E
5398881,D
5399040,A
5399262,C
5399370,E
5399372,A
5399380,B
5399382,C
5399511,D
5399512,D
5399621,E
5399710,E
5399712,C
5399750,C
5399751,C
5399752,C
5400060,E
5400930,D
5400931,D
5400990,A
5400991,C
5401011,E
5401061,B
5401062,C
5401071,C
5401072,E
5401170,E
5401171,C
5401331,A
5401332,B
5401591,D
5401600,C
5401601,B
5401720,B
5401722,D
5401741,E
5401742,B
5401760,A
5401801,E
5401802,C
5401860,E
5401861,D
5401871,C
5401930,E
5401931,E
5401932,E
5401960,B
5401962,E
5402070,E
5402072,A
5402090,C
5402530,A
5402531,A
5402640,D
5402641,A
5402800,E
5402802,B
5402880,E
5402881,D
5402882,A
5403540,C
5403542,D
5403720,A
5403721,E
5403881,D
5404140,E
5404142,E
5404490,D
5404491,A
5404521,A
5404662,D
5404730,A
5404732,E
5404830,E
5405021,A
5405290,D
5405292,E
5405311,D
5405440,D
5405441,D
5405561,B
5405641,E
5405810,D
5405811,E
5406140,C
5406141,E
5406190,C
5406191,E
5406192,E
5406360,E
5406420,C
5406422,D
5406451,D
5406452,E
5406521,B
5406522,E
5406690,D
5406691,D
5406810,D
5406811,D
5406940,A
5406941,A
5406942,D
5406972,A
5407141,C
5407142,D
5407330,B
5407331,C
5407400,E
5407601,D
5407602,A
5407620,D
5407621,C
5407630,D
5407631,E
5407632,A
5407741,B
5407742,B
5407750,A
5407752,D
5407820,E
5407821,E
5407822,A
5407830,A
5407832,C
5407841,B
5407842,E
5407890,D
5407891,A
5407892,A
5408061,A
5408070,C
5408072,D
5408160,A
5408161,C
5408162,C
5408200,B
5408201,E
5408202,B
5408280,D
5408281,E
5408301,E
5408302,D
5408341,C
5408590,D
5408591,C
5408601,C
5408691,A
5408692,C
5409121,C
5409122,D
5409250,E
5409252,A
5409261,A
5409280,E
5409281,C
5409282,E
5409321,C
5409621,D
5409622,C
5410101,C
5410172,A
5410181,E
5410251,B
5410531,A
5410541,E
5410542,A
5410552,D
5410711,D
5410861,D
5411080,C
5411082,C
5411231,C
5411232,C
5411320,A
5411321,A
5411322,A
5411580,C
5411581,A
5411970,C
5411971,A
5412020,E
5412021,B
5412230,B
5412231,A
5412670,C
5412671,D
5412672,A
5412741,A
5412742,C
5412790,C
5412791,A
5412792,A
5412912,D
5413450,C
5413451,B
5413452,A
5413511,B
5413512,E
5413532,B
5413911,D
5413912,E
5414352,C
5414781,C
5414782,C
5414852,C
5414861,D
5414862,E
5414930,C
5415380,B
5415381,A
5415382,E
5415500,D
5415502,C
5415621,A
5415622,C
5415871,B
5415931,A
5416060,C
5416311,A
5416340,E
5416341,B
5416641,C
5416870,A
5416871,D
5416872,D
5417440,C
5417441,A
5417442,D
5417731,A
5417732,E
5418130,C
5418370,C
5418790,E
5418791,B
5418870,B
5418871,C
5418971,A
5418972,D
5418980,D
5418981,C
5419090,D
5419170,A
5419171,A
5419241,B
5419261,E
5419262,C
5419520,E
5419521,A
5419522,C
5419651,A
5419911,B
5420241,C
5420350,D
5420420,B
5420422,A
5420730,E
5420732,D
5420771,E
5420790,E
5420791,A
5420890,E
5420892,D
5420951,E
5421010,E
5421011,E
5421012,E
5421270,E
5421271,D
5421272,D
5421450,C
5421451,D
5421452,A
5421470,D
5421471,E
5421472,D
5421500,D
5421630,A
5421631,A
5421831,C
5421832,C
5422050,E
5422051,C
5422110,D
5422112,D
5422570,E
5422600,E
5422601,C
5422602,C
5422840,A
5422841,E
5422842,C
5423021,D
5423022,B
5423250,A
5423251,C
5423500,E
5423501,D
5423502,D
5423740,A
5423741,A
5423742,D
5423880,D
5423881,E
5423882,D
5424231,C
5424511,D
5424870,E
5424871,C
5424872,C
5425090,D
5425091,E
5425092,E
5425100,E
5425101,A
5425112,D
5425271,C
5425272,C
5425370,A
5425490,C
5425491,A
5425700,B
5425940,A
5425942,A
5426050,B
5426052,A
5426251,E
5426252,B
5426340,D
5426370,E
5426371,A
5426372,E
5426761,B
5426810,B
5426811,E
5426812,A
5426941,B
5426942,A
5426990,D
5426991,D
5426992,D
5427170,A
5427171,A
5427172,E
5427551,E
5427552,D
5427580,C
5427581,C
5427582,D
5427710,E
5427711,D
5427712,D
5427761,D
5427762,B
5427771,C
5427772,D
5427821,D
5427822,E
5427921,E
5428030,D
5428031,B
5428032,C
5428560,A
5428561,C
5428562,E
5429101,E
5429102,D
5429220,B
5429222,C
5429330,A
5429331,C
5429332,B
5429340,A
5429341,A
5429342,A
5429382,D
5429390,A
5429391,A
5429590,B
5429591,E
5429592,B
5429600,B
5429601,C
5429602,B
5429620,C
5429621,A
5430250,D
5430251,C
5430252,C
5430341,C
5430342,A
5430410,A
5430411,A
5430430,E
5430432,B
5430451,E
5430452,C
5430470,C
5430471,E
5430472,D
5430650,E
5430652,B
5430820,A
5430822,D
5430902,A
5431120,B
5431122,E
5431181,E
5431182,A
5431782,D
5431921,E
5431922,A
5431932,C
5432031,A
5432032,E
5432182,E
5432200,C
5432201,D
5432240,E
5432241,B
5432311,A
5432312,C
5432390,A
5432641,A
5432642,A
5432681,A
5432810,E
5433000,C
5433001,D
5433151,A
5433152,E
5433220,E
5433221,C
5433300,B
5433302,E
5433471,E
5433472,D
5433641,A
5433850,D
5433932,E
5434020,B
5434081,D
5434082,A
5434090,A
5434220,E
5434221,D
5434222,E
5434920,A
5434921,E
5434922,D
5434970,D
5434972,A
5435251,B
5435252,A
5435280,C
5435310,D
5435311,A
5435312,E
5435470,A
5435471,D
5435510,D
5435511,C
5435512,E
5435660,B
5435661,D
5435700,C
5435701,E
5435702,C
5435770,E
5435771,E
5435772,A
5435810,E
5435811,B
5435812,D
5436000,C
5436001,D
5436002,C
5436200,A
5436201,C
5436202,E
5436310,E
5436311,C
5436312,C
5436440,B
5436441,B
5436600,B
5436601,B
5436602,B
5436720,A
5436721,B
5436760,D
5436761,C
5436810,D
5436811,B
5436860,D
5436861,E
5436920,A
5436921,E
5436962,D
5437060,A
5437061,A
5437130,D
5437131,E
5437132,C
5437190,A
5437191,D
5437192,A
5437400,A
5437401,B
5437402,D
5437421,E
5437622,A
5437820,A
5437822,E
5438360,D
5438361,A
5438362,B
5438721,C
5438722,D
5438950,A
5438951,B
5438952,E
5438971,B
5438972,E
5439610,A
5439612,A
5439851,D
5439852,B
5439920,C
5440021,E
5440022,C
5440090,A
5440440,D
5440441,E
5440442,A
5440520,A
5440521,E
5440522,E
5440651,C
5440652,B
5440710,D
5440712,B
5440940,B
5440941,D
5441040,D
5441201,A
5441211,C
5441220,E
5441221,A
5441400,A
5441401,C
5441980,D
5441981,A
5442011,D
5442160,A
5442161,B
5442370,E
5442371,E
5442461,D
5442720,A
5442722,C
5442780,B
5442781,A
5442990,E
5442991,D
5442992,C
5443061,D
5443220,E
5443221,A
5443340,D
5443341,D
5443511,A
5443512,B
5443651,E
5443652,A
5443950,C
5444212,E
5444441,A
5444510,D
5444511,E
5444561,A
5444562,C
5444711,A
5444810,C
5444811,D
5444951,C
5444952,E
5445190,C
5445192,B
5445221,D
5445222,C
5445330,B
5445331,C
5445332,C
5445381,A
5445382,A
5445650,D
5445651,D
5445740,E
5445741,B
5445830,D
5445831,A
5445832,C
5445900,D
5445902,B
5445970,A
5445971,D
5446051,B
5446052,D
5446072,D
5446110,C
5446111,B
5446291,B
5446292,A
5446390,D
5446441,B
5446551,A
5446552,C
5446951,D
5446952,A
5447131,E
5447132,A
5447820,A
5447821,A
5447822,A
5447941,C
5448110,C
5448111,D
5448112,E
5448250,D
5448251,A
5448252,D
5448552,B
5448571,B
5448760,C
5448761,A
5448762,A
5448830,A
5448831,D
5448832,D
5449560,A
5449561,C
5449562,C
5449750,D
5449751,A
5449752,C
5450000,E
5450001,C
5450020,C
5450021,D
5450060,D
5450061,D
5450062,E
5450071,B
5450072,D
5450390,E
5450391,C
5450560,D
5450562,A
5450931,E
5451000,A
5451110,D
5451140,D
5451290,C
5451292,D
5451381,A
5451382,D
5451550,E
5451620,C
5451621,C
5452190,A
5452192,E
5452200,C
5452350,A
5452500,A
5452501,A
5452680,E
5452681,D
5452682,E
5452880,E
5452882,C
5452890,B
5452920,D
5452921,A
5452930,A
5452931,A
5453090,D
5453091,C
5453170,E
5453171,B
5453530,B
5453531,B
5453632,B
5453851,E
5453852,D
5453900,D
5453901,D
5453902,A
5454071,D
5454072,C
5454411,A
5454412,E
5454751,B
5454752,A
5455501,B
5455640,D
5455641,A
5455810,E
5455811,D
5455830,C
5455831,A
5455941,C
5455942,A
5455971,A
5455972,A
5456121,A
5456630,E
5456631,E
5456632,B
5456780,A
5456781,B
5456782,A
5457301,D
5457340,A
5457341,A
5457350,A
5457351,E
5457490,B
5457491,D
5457492,A
5457561,B
5457881,E
5457960,C
5457961,E
5457962,C
5458260,D
5458261,C
5458670,E
5458672,C
5459031,D
5459131,C
5459200,E
5459201,E
5459242,D
5459580,C
5459581,C
5459591,C
5459780,B
5459781,D
5460110,E
5460290,D
5460291,E
5460521,E
5460522,B
5460671,A
5460672,C
5460911,A
5460912,D
5460951,D
5460952,E
5461261,A
5461262,B
5461330,C
5461331,A
5461601,E
5461602,E
5461640,D
5461641,E
5461710,C
5461881,B
5462032,A
5462100,D
5462221,C
5462222,A
5462260,A
5462261,C
5462262,D
5462290,E
5462291,E
5462292,D
5462450,E
5462480,B
5462481,C
5462640,B
5462641,B
5462642,A
5462831,B
5462921,A
5462980,E
5462981,A
5463250,C
5463251,B
5463252,B
5463420,C
5463780,A
5463781,E
5463881,D
5464282,E
5464441,E
5464632,C
5464752,B
5465000,B
5465002,B
5465242,D
5465560,E
5465562,B
5465771,E
5465772,C
5465840,D
5465842,B
5465961,C
5466221,D
5466222,D
5466261,A
5466391,B
5466421,D
5466422,D
5466490,D
5466492,B
5466580,A
5466582,C
5466591,B
5466640,B
5466671,E
5466672,E
5466700,C
5466701,B
5466741,E
5466742,C
5466851,C
5466870,C
5467020,A
5467022,C
5467170,C
5467171,D
5467172,D
5467210,C
5467211,B
5467420,C
5467421,A
5467422,C
5467600,A
5467601,C
5467602,C
5467730,C
5467731,E
5467732,C
5467820,E
5467821,D
5467822,D
5467920,C
5467921,C
5468042,D
5468261,A
5468290,D
5468291,E
5468292,E
5468320,D
5468321,D
5468540,A
5468542,B
5468770,C
5468771,A
5468961,B
5469280,E
5469281,C
5469320,A
5469321,E
5469341,B
5469620,E
5469621,C
5469622,D
5469640,C
5469650,C
5469760,E
5469761,C
5469800,B
5469830,C
5469831,A
5469870,C
5469871,E
5469872,A
5470001,E
5470030,D
5470031,A
5470032,B
5470130,D
5470132,E
5470410,E
5470411,C
5470470,A
5470471,C
5470620,D
5470621,B
5470790,E
5470791,C
5470810,B
5470812,B
5471020,D
5471021,A
5471060,D
5471061,B
5471062,B
5471360,B
5471361,C
5471362,C
5471370,C
5471371,C
5471372,B
5471440,A
5471441,D
5471550,E
5471551,C
5471961,E
5471962,A
5472020,D
5472021,D
5472121,B
5472122,D
5472210,D
5472211,E
5472212,A
5472220,C
5472221,D
5472222,E
5472242,C
5472270,B
5472271,D
5472272,D
5472580,E
5472581,C
5472582,C
5472930,C
5472932,E
5473000,D
5473001,D
5473090,C
5473091,A
5473360,E
5473361,C
5473362,D
5473381,B
5473410,D
5473411,A
5473451,A
5473452,D
5474131,A
5474132,A
5474311,A
5474312,E
5474350,C
5474351,D
5474352,E
5474400,E
5474402,D
5474570,C
5474571,C
5474872,C
5474930,D
5475040,C
5475191,E
5475831,A
5475970,E
5475972,E
5476070,D
5476072,D
5476121,D
5476122,D
5476170,C
5476171,B
5476300,E
5476301,A
5476391,C
5476392,E
5476450,C
5476451,C
5476452,D
5477381,D
5477382,E
5477441,C
5477442,E
5477591,A
5477592,C
5477600,A
5477601,D
5477602,C
5477830,D
5477831,C
5477902,A
5477980,D
5477981,D
5478162,C
5478390,E
5478391,C
5478540,B
5478541,D
5478542,A
5478580,A
5478581,C
5478582,A
5478660,E
5478661,D
5478662,A
5478750,A
5478751,B
5478752,C
5478860,E
5479030,C
5479031,E
5479410,B
5479411,A
5479620,A
5479621,B
5479622,D
5480112,C
5480142,A
5480900,E
5480901,D
5480950,E
5480951,D
5480952,C
5481260,B
5481262,E
5481590,E
5481591,E
5481592,E
5481640,C
5481641,C
5481642,D
5481740,C
5481742,A
5481790,D
5481792,A
5482010,D
5482011,D
5482090,C
5482092,B
5482192,B
5482230,E
5482231,C
5482232,B
5482461,C
5482462,C
5482670,C
5482750,E
5482751,A
5482752,D
5482880,A
5482881,D
5482961,A
5483310,C
5483311,D
5483312,C
5483361,E
5483370,B
5483371,D
5483372,A
5483391,A
5483610,D
5483612,D
5483630,A
5483631,B
5484200,B
5484202,E
5484230,C
5484231,B
5484640,B
5484641,D
5484642,D
5484851,C
5484980,C
5484981,E
5485001,C
5485060,D
5485061,E
5485231,E
5485232,B
5485240,A
5485241,D
5485280,B
5485281,C
5485500,E
5485501,B
5485551,A
5485552,D
5485610,D
5485612,B
5485920,C
5485921,E
5486701,C
5486702,D
5487030,D
5487031,C
5487060,E
5487061,C
5487130,E
5487131,A
5487221,D
5487291,C
5487662,B
5487801,D
5487950,A
5487951,A
5487952,D
5488430,E
5488431,C
5488441,B
5488442,B
5488480,E
5488482,B
5488780,E
5488781,A
5488782,D
5488790,C
5488821,D
5488940,D
5488942,D
5489210,E
5489212,A
5489300,A
5489302,C
5489390,E
5489392,A
5489422,E
5489460,A
5489570,A
5489571,E
5489620,E
5489621,D
5489622,C
5490120,C
5490122,E
5490480,C
5490551,C
5490552,B
5490630,C
5490632,B
5491091,D
5491092,C
5491120,D
5491122,C
5491190,E
5491191,D
5491362,A
5491670,A
5491672,B
5491710,A
5491711,A
5491712,C
5491820,D
5492201,E
5492202,A
5492242,A
5492250,E
5492300,A
5492302,D
5492320,C
5492321,A
5492322,C
5492420,D
5492421,C
5492550,D
5492552,D
5492610,E
5492680,E
5492970,A
5492990,D
5492992,E
5493002,D
5493240,A
5493270,A
5493350,D
5493352,A
5493380,E
5493382,C
5493510,C
5493511,B
5493512,B
5493610,B
5493611,B
5493612,D
5493840,C
5493861,A
5493900,C
5493901,E
5493991,C
5494102,B
5494271,B
5494272,E
5494480,E
5494481,D
5494482,A
5494500,E
5494620,C
5494622,E
5495081,D
5495082,A
5495180,A
5495181,A
5495182,D
5495680,D
5495681,B
5496290,A
5496350,A
5496351,E
5496352,D
5496490,C
5496492,D
5496680,A
5496681,C
5496682,D
5496740,B
5496741,C
5496830,A
5496831,A
5496870,B
5496872,A
5497130,D
5497180,C
5497181,D
5497182,D
5497280,D
5497281,D
5497282,C
5497380,A
5497381,B
5497382,C
5497460,E
5497461,A
5497462,C
5497540,B
5497541,E
5497542,D
5497630,C
5497631,D
5497632,D
5497661,C
5497662,C
5497800,B
5497801,A
5497890,E
5497892,D
5497970,A
5497971,D
5498170,D
5498171,E
5498450,D
5498451,D
5498452,B
5498820,D
5499071,E
5499072,C
5499302,C
5499320,C
5499360,D
5499371,B
5499540,D
5499541,A
5499542,E
5499711,E
5500011,D
5500070,D
5500071,E
5500131,A
5500132,E
5500550,E
5500551,C
5500730,E
5500731,B
5500732,C
5500840,D
5500842,B
5501030,C
5501170,A
5501171,D
5501620,A
5502731,E
5502732,C
5502810,C
5502811,A
5502871,C
5502872,B
5503221,A
5503491,B
5503650,E
5503651,E
5503721,E
5504000,D
5504002,E
5504030,A
5504032,B
5504050,A
5504051,A
5504052,D
5504220,E
5504221,C
5504222,D
5504231,D
5504232,A
5504260,C
5504261,B
5504262,A
5504310,B
5504312,A
5504321,A
5504441,D
5504442,A
5504520,D
5504522,B
5504710,B
5505140,D
5505142,E
5505211,B
5505212,D
5505270,D
5505290,A
5505291,D
5505292,D
5505520,E
5505521,E
5505522,D
5505760,B
5505762,A
5505970,C
5505971,B
5506010,D
5506011,D
5506270,A
5506271,A
5506272,E
5506430,C
5506432,C
5506450,C
5506451,A
5506660,C
5506662,A
5506910,D
5506912,A
5507021,A
5507022,A
5507070,C
5507071,C
5507072,C
5507130,D
5507131,D
5507140,B
5507141,D
5507142,E
5507220,D
5507291,E
5507292,A
5507841,D
5507842,A
5507970,C
5507972,D
5508150,D
5508152,B
5508621,E
5508622,D
5508641,C
5508642,D
5508720,C
5508721,D
5508930,E
5509390,C
5509392,A
5509520,E
5509522,D
5509680,C
5509682,D
5509800,C
5509950,B
5510522,C
5510860,C
5510862,D
5511070,E
5511072,C
5511291,E
5511292,A
5511541,E
5511542,C
5511670,B
5511671,D
5511672,E
5511700,A
5511880,D
5511881,C
5511990,E
5511991,B
5512151,A
5512152,E
5512411,C
5512412,D
5512431,D
5512432,B
5512881,A
5512882,E
5513040,C
5513152,B
5513340,C
5513341,D
5513342,E
5513361,E
5513362,A
5513380,D
5513381,C
5513500,E
5513580,D
5513581,D
5513582,B
5513830,E
5513831,E
5513832,C
5514030,D
5514031,A
5514390,B
5514541,A
5514591,B
5514592,C
5514940,B
5515100,C
5515101,E
5515170,C
5515171,E
5515172,E
5515180,C
5515181,C
5515330,E
5515331,D
5515332,A
5515501,A
5515591,B
5515592,C
5515810,A
5515812,D
5516020,E
5516021,D
5516081,B
5516220,E
5516330,E
5516331,A
5516332,A
5516481,C
5516501,E
5516540,E
5516541,B
5516542,A
5516601,E
5516650,B
5516651,C
5516652,E
5516691,C
5516850,A
5516851,C
5516921,C
5517132,E
5517370,C
5517371,A
5517390,A
5517391,C
5517800,D
5517801,A
5517802,A
5517910,B
5517911,D
5517912,E
5517940,C
5517941,D
5517942,A
5517960,A
5517961,D
5517962,E
5518040,D
5518041,B
5518042,C
5518110,C
5518111,A
5518151,E
5518201,B
5518220,A
5518221,D
5518491,A
5518610,E
5518611,C
5518612,E
5518812,C
5518960,C
5518961,B
5519060,E
5519061,C
5519062,D
5519070,D
5519081,A
5519082,D
5519100,C
5519102,A
5519211,D
5519212,C
5519442,C
5519522,C
5519570,E
5519571,E
5519572,D
5519591,B
5519592,E
5519631,B
5519632,E
5519661,E
5519662,D
5519741,A
5519742,B
5519870,D
5519871,A
5519872,C
5519951,D
5519952,E
5519980,E
5520182,D
5520610,E
5520611,C
5520612,C
5520651,D
5520730,D
5520731,E
5520740,C
5520741,A
5520750,B
5520751,D
5521480,E
5521481,C
5521482,D
5521530,E
5521531,C
5521560,E
5521561,A
5521861,C
5521880,A
5521881,D
5522170,A
5522171,C
5522210,B
5522211,C
5522212,E
5522350,E
5522351,A
5522352,E
5522370,C
5522371,D
5522372,A
5522470,A
5522471,E
5522531,D
5522532,C
5522730,E
5522890,D
5523020,B
5523021,D
5523200,A
5523201,D
5523520,E
5523521,B
5523522,B
5523640,B
5523641,D
5523642,D
5523712,B
5523770,A
5523771,C
5523772,A
5523950,E
5523951,D
5524540,E
5524541,D
5524542,A
5525030,D
5525031,E
5525040,B
5525041,B
5525042,C
5525102,D
5525320,E
5525321,D
5525322,D
5525450,A
5525631,E
5525632,A
5525640,A
5525642,E
5525730,A
5525732,D
5526100,A
5526120,A
5526122,D
5526362,D
5526540,E
5526560,B
5526562,E
5526720,B
5526722,D
5527440,D
5527441,D
5527520,A
5527522,B
5527610,D
5527612,A
5527750,E
5527752,A
5528241,B
5528242,D
5528290,E
5528291,B
5528292,E
5528320,A
5528321,B
5528370,B
5528420,C
5528421,C
5528490,E
5528491,B
5528660,A
5528830,C
5529010,C
5529020,B
5529022,E
5529470,C
5529471,A
5529472,E
5529730,D
5529731,E
5529770,A
5529771,D
5529791,A
5530340,D
5530341,D
5530571,C
5530610,C
5530611,D
5530721,B
5530722,E
5530741,D
5530750,E
5530751,A
5530780,D
5530781,D
5530782,B
5530810,C
5530811,D
5530830,D
5530831,E
5530832,D
5530941,C
5530971,D
5530972,A
5531081,B
5531290,A
5531291,B
5531292,D
5531410,A
5531411,E
5531412,C
5531540,C
5531541,B
5531620,A
5531621,A
5531622,C
5531651,C
5531652,E
5532210,C
5532211,D
5532530,D
5532531,A
5532532,A
5532801,A
5532802,C
5533062,B
5533200,E
5533260,C
5533262,D
5533300,E
5533302,A
5533391,C
5533392,E
5533611,A
5534200,E
5534201,C
5534202,B
5534360,A
5534361,D
5534362,D
5534421,A
5534430,C
5534431,C
5534432,E
5534470,D
5534710,D
5534711,D
5534820,D
5534822,C
5535111,A
5535220,E
5535470,D
5535491,D
5535492,A
5535581,E
5535610,A
5535611,C
5535760,A
5535761,A
5535880,A
5535881,D
5536640,B
